key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
161,"Rathalos",0,"Rathaloses",0,0,1,0,0,"ModelChara#2257","MoveControl#2","",45,15,70,1,2,"MountCustomize#62","music/ffxiv/BGM_Ride_NIKU.scd","SE_Bt_Etc_NIKUBossWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NIKUBossBye",20,10,False,True,0,0,0,0,120,"ui/icon/004000/004125.tex",40700,100,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#24","TiltParam#41",False,"TiltParam#44",False
162,"magitek conveyor",0,"magitek conveyors",0,0,1,0,0,"ModelChara#2258","MoveControl#2","",45,15,15,1,2,"MountCustomize#63","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HakaseIsuWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HakaseIsuBye",0,10,False,True,0,0,0,0,121,"ui/icon/004000/004123.tex",10030,100,True,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#39",False,"TiltParam#38",False
163,"prototype conveyor",0,"prototype conveyors",0,0,1,0,0,"ModelChara#2307","MoveControl#2","",45,15,15,1,2,"MountCustomize#63","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HakaseIsuWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HakaseIsuBye",0,10,False,True,0,0,0,0,122,"ui/icon/004000/004124.tex",10031,100,True,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#39",False,"TiltParam#38",False
164,"mikoshi",0,"mikoshi",0,0,1,0,0,"ModelChara#2202","MoveControl#2","",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,123,"ui/icon/004000/004118.tex",4500,100,True,0,0,50,0,"MountAction#41",False,True,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
165,"",0,"",0,0,1,0,0,"ModelChara#2202","MoveControl#2","",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,-1,,0,100,False,0,0,50,0,"MountAction#40",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
166,"Juedi",0,"Juedis",0,0,1,0,1,"ModelChara#2304","MoveControl#2","",10,70,70,1,2,"MountCustomize#64","music/ffxiv/BGM_Ride_Abare.scd","SE_Bt_Etc_SekitobaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SekitobaBye",20,10,False,True,0,0,0,0,124,"ui/icon/004000/004126.tex",3050,100,True,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#20","TiltParam#41",False,"TiltParam#40",False
167,"logistics node",0,"logistics nodes",0,0,1,0,0,"ModelChara#2305","MoveControl#2","",45,15,15,1,0,"MountCustomize#16","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_DaragabWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DaragabBye",0,10,False,True,0,0,0,0,125,"ui/icon/004000/004121.tex",10502,100,True,12,4,100,0,"MountAction#9",True,True,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
168,"safeguard system",0,"safeguard systems",0,0,1,0,0,"ModelChara#2306","MoveControl#2","",45,15,15,1,0,"MountCustomize#16","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_DaragabWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DaragabBye",0,10,False,True,0,0,0,0,126,"ui/icon/004000/004120.tex",10503,100,True,12,4,100,0,"MountAction#9",True,True,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
169,"",0,"",0,0,1,0,0,"ModelChara#1952","MoveControl#2","",45,15,15,0,0,"MountCustomize#5","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UnicornBye",20,10,False,True,0,0,0,0,-1,,0,65,False,0,0,100,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
170,"Grani",0,"Granis",0,0,1,0,1,"ModelChara#2268","MoveControl#2","",45,70,70,1,2,"MountCustomize#69","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DarkUnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DarkUnicornBye",20,10,False,True,0,0,0,0,128,"ui/icon/004000/004128.tex",3060,100,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
171,"fatter cat",0,"fatter cats",0,0,1,0,0,"ModelChara#2312","MoveControl#2","",45,70,70,1,2,"MountCustomize#66","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_DebuNekoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DebuNekoBye",20,10,False,True,0,0,0,0,129,"ui/icon/004000/004129.tex",3350,120,True,9,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#10","TiltParam#21","TiltParam#43",False,"TiltParam#42",False
172,"euphonious kamuy",0,"euphonious kamuy",0,0,1,0,0,"ModelChara#2359","MoveControl#2","",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Suzaku.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,130,"ui/icon/004000/004130.tex",30205,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#42",False
173,"Model O",0,"Model Os",0,0,1,0,0,"ModelChara#2360","MoveControl#2","",45,15,15,3,4,"MountCustomize#67","music/ffxiv/BGM_Ride_Alpha.scd","SE_Bt_Etc_OmegaWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_OmegaBye",0,10,False,True,0,0,0,0,131,"ui/icon/004000/004131.tex",10100,100,True,9,3,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#21","TiltParam#39",False,"TiltParam#37",False
174,"magitek sky armor",0,"magitek sky armors",0,0,1,0,0,"ModelChara#2362","MoveControl#2","",45,15,15,1,2,"MountCustomize#68","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SyumitWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_SyumitBye",0,10,False,True,0,0,0,0,132,"ui/icon/004000/004132.tex",10040,100,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
175,"magicked carpet",0,"magicked carpets",0,0,1,0,0,"ModelChara#2340","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_JuutanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_JuutanBye",0,10,False,True,0,0,0,0,136,"ui/icon/004000/004147.tex",16080,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#39",False,"TiltParam#38",False
176,"magna roader",0,"magna roaders",0,0,1,1,0,"ModelChara#2361","MoveControl#2","",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,133,"ui/icon/004000/004133.tex",10050,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#22","TiltParam#41",False,"TiltParam#42",False
177,"fat black chocobo",0,"fat black chocobos",0,0,1,0,0,"ModelChara#2385","MoveControl#2","",45,0,15,1,0,"MountCustomize#0","music/ffxiv/BGM_Ride_DEBUChocobo.scd","SE_Bt_Etc_DebuCyokoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_DebuCyokoboBye",20,10,True,False,0,0,0,0,134,"ui/icon/004000/004134.tex",303,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#37",False,"TiltParam#37",False
178,"Eldthurs",0,"Eldthursar",0,0,1,0,0,"ModelChara#2437","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FireIetyWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FireIetyBye",15,9,False,True,0,0,0,0,135,"ui/icon/004000/004137.tex",1070,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
179,"maxima roader",0,"maxima roaders",0,0,1,0,0,"ModelChara#2467","MoveControl#2","",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,137,"ui/icon/004000/004139.tex",10051,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#22","TiltParam#41",False,"TiltParam#42",False
180,"Sabotender Emperador",0,"Sabotender Emperadors",0,0,1,0,1,"ModelChara#2406","MoveControl#2","",45,15,15,1,2,"MountCustomize#73","music/ffxiv/BGM_Ride_GS01.scd","SE_Bt_Etc_SabotenderWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SabotenderBye",20,10,False,True,0,0,0,0,138,"ui/icon/004000/004140.tex",1080,100,True,9,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#17","TiltParam#37",False,"TiltParam#37",False
181,"kamuy of the Nine Tails",0,"kamuy of the Nine Tails",0,0,1,1,1,"ModelChara#2526","MoveControl#2","",45,15,70,1,2,"MountCustomize#17","music/ffxiv/BGM_Ride_Kyubi.scd","SE_Bt_Etc_KyuubiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KyuubiBye",20,10,False,True,0,0,0,0,139,"ui/icon/004000/004141.tex",30250,65,True,0,6,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#21","TiltParam#41",False,"TiltParam#42",False
182,"hallowed kamuy",0,"hallowed kamuy",0,0,1,0,0,"ModelChara#2452","MoveControl#2","",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Seiryu.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,140,"ui/icon/004000/004142.tex",30206,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#42",False
183,"war tiger",0,"war tigers",0,0,1,0,0,"ModelChara#2465","MoveControl#2","",45,15,65,1,2,"MountCustomize#48","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,141,"ui/icon/004000/004143.tex",3360,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#42",False
184,"Eurekan petrel",0,"Eurekan petrels",0,0,1,0,0,"ModelChara#2468","MoveControl#2","",45,15,15,5,2,"MountCustomize#45","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UmiushiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UmiushiBye",20,10,False,True,0,0,0,0,142,"ui/icon/004000/004144.tex",7070,30,True,9,3,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
185,"magitek avenger A1",0,"magitek avengers A1",0,0,1,1,0,"ModelChara#2466","MoveControl#2","",45,15,70,1,0,"MountCustomize#53","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MekagoriraWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MekagoriraBye",20,10,False,True,0,0,0,0,143,"ui/icon/004000/004145.tex",10091,100,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
186,"Demi-Ozma",0,"Demi-Ozmas",0,0,1,0,1,"ModelChara#2409","MoveControl#2","",45,15,15,7,0,"MountCustomize#72","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_OzmanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_OzmaBye",0,10,False,True,0,0,0,0,144,"ui/icon/004000/004146.tex",11030,100,True,0,0,100,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#39",False,"TiltParam#38",False
187,"amaro",0,"amaro",0,1,1,0,0,"ModelChara#2539","MoveControl#2","",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,153,"ui/icon/004000/004156.tex",1090,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
188,"skyslipper",0,"skyslippers",0,0,1,0,0,"ModelChara#2458","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Eden.scd","SE_Bt_Etc_HoverWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HoverBye",0,10,True,True,0,0,0,0,145,"ui/icon/004000/004149.tex",11040,100,True,0,0,60,3,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#18","TiltParam#37",False,"TiltParam#37",False
189,"fae gwiber",0,"fae gwibers",0,0,1,0,0,"ModelChara#2482","MoveControl#2","",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Titania.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,146,"ui/icon/004000/004148.tex",30300,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#22","TiltParam#41",False,"TiltParam#42",False
190,"triceratops",0,"triceratopses",0,0,1,0,0,"ModelChara#2536","MoveControl#2","",45,70,70,1,2,"MountCustomize#77","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TorikeratopusuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TorikeratopusuBye",20,10,False,True,0,0,0,0,147,"ui/icon/004000/004150.tex",3370,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#19","TiltParam#51",False,"TiltParam#50",False
191,"ironfrog mover",0,"ironfrog movers",0,1,1,0,0,"ModelChara#2608","MoveControl#2","",45,15,15,1,2,"MountCustomize#75","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DowarfWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DowarfBye",0,10,False,True,0,0,0,0,148,"ui/icon/004000/004151.tex",10110,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#20","TiltParam#41",False,"TiltParam#44",False
192,"innocent gwiber",0,"innocent gwibers",0,1,1,0,0,"ModelChara#2584","MoveControl#2","",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Innocence.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,149,"ui/icon/004000/004153.tex",30301,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#22","TiltParam#41",False,"TiltParam#42",False
193,"magicked bed",0,"magicked beds",0,0,1,0,0,"ModelChara#2646","MoveControl#2","",45,85,85,1,2,"MountCustomize#41","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ShroudBedWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ShroudBedBye",0,10,False,False,0,0,0,0,150,"ui/icon/004000/004152.tex",16090,100,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#18","TiltParam#37",False,"TiltParam#37",False
194,"Circus ahriman",0,"Circus ahrimans",0,0,1,0,0,"ModelChara#2645","MoveControl#2","",45,15,70,1,2,"MountCustomize#4","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_AhrimanWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_AhrimanBye",20,10,False,True,0,0,0,0,151,"ui/icon/004000/004154.tex",5001,100,True,0,0,50,0,"MountAction#43",True,True,False,False,False,0,0,False,False,"TiltParam#19","TiltParam#23","TiltParam#37",False,"TiltParam#52",False
195,"sunspun cumulus",0,"sunspun cumuli",0,0,1,0,0,"ModelChara#2703","MoveControl#2","",45,15,15,1,2,"MountCustomize#30","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_KintounWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KintounBye",20,20,False,True,0,0,0,0,152,"ui/icon/004000/004155.tex",16011,100,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#16","TiltParam#19","TiltParam#37",False,"TiltParam#52",False
196,"",0,"",0,0,1,0,0,"ModelChara#2539","MoveControl#2","",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
197,"battle tiger",0,"battle tigers",0,0,1,0,0,"ModelChara#2733","MoveControl#2","",45,15,65,1,2,"MountCustomize#48","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,154,"ui/icon/004000/004157.tex",3361,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#42",False
198,"",0,"",0,0,1,0,0,"ModelChara#2539","MoveControl#2","",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
199,"",0,"",0,0,1,0,0,"ModelChara#2645","MoveControl#2","",45,15,70,1,2,"MountCustomize#4","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_AhrimanWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_AhrimanBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,50,0,"MountAction#42",True,False,False,False,False,0,0,False,False,"TiltParam#19","TiltParam#23","TiltParam#37",False,"TiltParam#52",False
200,"morbol",0,"morbols",0,0,1,0,0,"ModelChara#2752","MoveControl#2","",45,85,85,1,2,"MountCustomize#80","music/ffxiv/BGM_Ride_AOZ.scd","SE_Bt_Etc_MolbolWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MolbolBye",20,10,False,True,0,0,0,0,155,"ui/icon/004000/004158.tex",4510,100,True,0,0,60,0,"MountAction#46",False,True,False,False,False,80,80,False,False,"TiltParam#31","TiltParam#20","TiltParam#37",False,"TiltParam#37",False
201,"portly porxie",0,"portly porxies",0,0,1,0,0,"ModelChara#2760","MoveControl#2","",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,156,"ui/icon/004000/004159.tex",5040,100,True,0,0,60,0,"MountAction#45",True,True,False,False,False,0,0,False,False,"TiltParam#18","TiltParam#21","TiltParam#43",False,"TiltParam#42",False
202,"Epimetheus",0,"Epimethei",0,1,1,0,1,"ModelChara#2761","MoveControl#2","",45,15,15,1,2,"MountCustomize#79","music/ffxiv/BGM_Ride_Feast.scd","SE_Bt_Etc_PrometeusWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_PrometeusBye",0,10,False,True,0,0,0,0,157,"ui/icon/004000/004160.tex",10060,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#20","TiltParam#41",False,"TiltParam#44",False
203,"Menoetius",0,"Menoetii",0,0,1,0,1,"ModelChara#2762","MoveControl#2","",45,15,15,1,2,"MountCustomize#79","music/ffxiv/BGM_Ride_Feast.scd","SE_Bt_Etc_PrometeusWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_PrometeusBye",0,10,False,True,0,0,0,0,158,"ui/icon/004000/004161.tex",10061,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#20","TiltParam#41",False,"TiltParam#44",False
204,"Construct VII",0,"Constructs VII",0,0,1,0,0,"ModelChara#2771","MoveControl#2","",45,15,15,1,2,"MountCustomize#82","music/ffxiv/BGM_Ride_Frontline.scd","SE_Bt_Etc_KoboldGolemWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_KoboldGolemBye",0,10,False,False,0,0,0,0,159,"ui/icon/004000/004162.tex",10120,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#21","TiltParam#37",False,"TiltParam#37",False
205,"shadow gwiber",0,"shadow gwibers",0,0,1,0,0,"ModelChara#2772","MoveControl#2","",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Hades.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,160,"ui/icon/004000/004163.tex",30302,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#22","TiltParam#41",False,"TiltParam#42",False
206,"spriggan stonecarrier",0,"spriggan stonecarriers",0,0,1,0,0,"ModelChara#2717","MoveControl#2","",45,15,15,1,2,"MountCustomize#78","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_SpriganWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SpriganBye",20,10,False,True,0,0,0,0,161,"ui/icon/004000/004164.tex",1100,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#18","TiltParam#39",False,"TiltParam#40",False
207,"forgiven reticence",0,"forgiven reticence",0,0,1,0,0,"ModelChara#2728","MoveControl#2","",45,85,85,1,2,"MountCustomize#83","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YonsokuTenshiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YonsokuTenshiBye",20,10,False,True,0,0,0,0,162,"ui/icon/004000/004165.tex",3380,100,True,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
208,"dhalmel",0,"dhalmels",0,0,1,0,0,"ModelChara#2726","MoveControl#2","",45,85,85,1,2,"MountCustomize#84","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DhalmelWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DhalmelBye",20,10,False,True,0,0,0,0,163,"ui/icon/004000/004166.tex",3390,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
209,"albino karakul",0,"albino karakuls",0,1,1,0,0,"ModelChara#2798","MoveControl#2","",45,85,85,1,2,"MountCustomize#85","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SheepWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SheepBye",20,10,False,True,0,0,0,0,164,"ui/icon/004000/004167.tex",3400,100,True,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
210,"",0,"",0,0,1,0,0,"ModelChara#2760","MoveControl#2","",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#44",False,False,False,False,False,0,0,False,False,"TiltParam#18","TiltParam#21","TiltParam#43",False,"TiltParam#42",False
