key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
11567,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"","",,"normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,True,0,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11568,"Disorienting Groan",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp011","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,15,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11569,"Hypothermal Combustion",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_c_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp010","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,2,0,,"",0,False,80,0,0,0,0,"",5,"Freecure",0,"Petrification",,"",0,0,False,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11570,"Crumbling Crust",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp009","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,30,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11571,"Crumbling Crust",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/gimmick/e3d2_cyuboss1_gimmick01","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,3,0,True,2,0,,"",0,False,20,0,0,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,False,"",181,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
11572,"Heave",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,9,0,True,0,0,,"",0,False,30,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",185,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11573,"Earthquake",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp012","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,50,0,True,0,0,,"",0,False,50,0,0,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11574,"Khoomii",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","mon_sp/m0035/mon_sp004","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,16,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11575,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"","",,"normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,True,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11576,"Lithic Breath",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp006","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,25,0,True,0,0,,"",0,False,50,0,300,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11577,"the Look",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0062/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,,"",0,False,0,0,150,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",185,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11578,"Tail Drive",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_b_start","mon_eisyo03t","mon_sp/m0062/mon_sp004","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,30,0,True,0,0,,"",0,False,30,0,240,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",184,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11579,"Rocksplitter",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp016","mon_sp/[SKL_ID]/mon_sp016_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,0,0,,"",0,False,50,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11580,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"","",,"normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,True,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11581,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"","",,"normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,True,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11582,"Earthquake",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0068/mon_sp005","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,10,0,True,0,0,,"",0,False,30,0,0,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,False,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11583,"Sand Cyclone",False,"ui/icon/000000/000405.tex","Spell",1,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0068/mon_sp007","normal_hit/zeroframe_hit",0,,0,0,False,False,50,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,40,0,0,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11584,"Sand Breath",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0068/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,,"",0,False,25,0,0,0,0,"",6,"Thundercloud",0,"Petrification",,"",0,0,False,"",185,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11585,"Poison Breath",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0068/mon_sp003","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,,"",0,False,25,0,80,0,0,"",6,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",185,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11586,"",False,"ui/icon/000000/000405.tex","Ability",0,"battle/mon_sp_a_start","","mon_sp/m0068/mon_sp004","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"",,"",0,0,False,"",181,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
11587,"",False,"ui/icon/000000/000405.tex","Ability",0,"","","mon_sp/m0068/mon_sp006","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,2,0,,"",0,False,0,0,0,0,0,"",0,"",0,"",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
11588,"Sand Pillar",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/gimmick/kappa_hard_sandpira_gt","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,2,0,,"",0,False,25,0,0,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,False,"",181,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
11589,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"battle/magic_cnj_start","cmat_watct0c","magic/cnj_white/water","normal_hit/normal_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,0,0,30,0,0,"",5,"Enhanced Piercing Talon",0,"Petrification",,"",0,1,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11590,"Horde Lullaby",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/common/mon_sph035","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,30,0,True,0,0,,"",0,False,30,0,200,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",185,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11591,"Inhale",False,"ui/icon/000000/000405.tex","Ability",0,"","","mon_sp/common/mon_sph037","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,30,0,True,0,0,,"",0,False,0,0,300,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11592,"Water III",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","cmat_watct0c","mon_sp/common/mon_sph026","normal_hit/zeroframe_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,False,2,8,0,True,0,0,,"",0,False,50,0,240,0,0,"",5,"Enhanced Piercing Talon",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11593,"Massacre Elegy",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/common/mon_sph036","normal_hit/zeroframe_hit",0,,0,0,False,False,40,False,False,False,False,False,False,True,False,False,0,False,False,2,12,0,True,0,0,,"",0,False,40,0,300,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11594,"Aetherial Spark",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,12,4,True,0,0,,"",0,False,25,0,160,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,True,"",182,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11595,"Flood",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","cmat_watct0c","mon_sp/common/mon_sph025","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,8,0,True,0,0,,"",0,False,30,0,0,0,0,"",5,"Enhanced Piercing Talon",0,"Petrification",,"",0,0,True,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11596,"Ultimate Annihilation",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp037","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,30,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11597,"Ultimate Suppression",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp037","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,30,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11598,"Rake",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","mon_sp/gimmick/z3r2_boss4_gimmick04","mon_sp/gimmick/z3r2_boss4_gimmick04_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,,"",0,False,45,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,True,False,False,False,True,0,False,False,False,False,0
11599,"Rake",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","mon_sp/gimmick/z3r2_boss4_gimmick06","mon_sp/gimmick/z3r2_boss4_gimmick06_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,10,0,True,0,0,,"",0,False,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
11600,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"","",,"normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11601,"Blood Brother",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp005","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,80,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,True,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11602,"Cerulean Ray",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_b_start","mon_eisyo01et","mon_sp/m0143/mon_sp004","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,40,0,True,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11603,"Triclip",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0143/mon_sp002","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,40,0,220,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11604,"Mow",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0143/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,10,0,True,0,0,,"",0,False,30,0,0,0,0,"",6,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",185,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11605,"Frightful Roar",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0143/mon_sp003","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,,"",0,False,30,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11606,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"","",,"normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11607,"Blood Brother",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp005","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,80,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,True,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11608,"Mortal Ray",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_b_start","mon_eisyo01et","mon_sp/m0143/mon_sp004","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,40,0,True,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",185,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11609,"Triclip",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0143/mon_sp002","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,40,0,220,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11610,"Mow",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0143/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,10,0,True,0,0,,"",0,False,30,0,0,0,0,"",6,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",185,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11611,"Frightful Roar",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0143/mon_sp003","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,6,0,True,0,0,,"",0,False,30,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",181,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
11612,"Incinerate",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp010","mon_sp/[SKL_ID]/mon_sp010_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,,"",0,False,50,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
